0.0009949207305908203,1,209,1
0.2005000114440918,504,209,1
0.2712991237640381,502,209,-1
0.3390848636627197,495,203,-1
0.4059407711029053,487,202,-1
0.47272729873657227,479,202,-1
0.5397546291351318,472,202,-1
0.605614423751831,466,202,-1
0.6734368801116943,460,202,-1
0.7412629127502441,454,202,-1
0.810053825378418,449,202,-1
0.8768868446350098,1,209,1
0.9427139759063721,504,209,1
1.0085337162017822,502,209,-1
1.0833353996276855,495,203,-1
1.1531543731689453,487,202,-1
1.2218210697174072,479,202,-1
1.2876150608062744,472,202,-1
1.3579959869384766,466,202,-1
1.430800199508667,460,202,-1
1.4966251850128174,454,202,-1
1.5624489784240723,449,202,-1
1.6352546215057373,425,204,1
1.702073574066162,421,209,-1
1.7688627243041992,417,203,-1
1.835719347000122,413,201,-1
1.9025397300720215,409,201,-1
1.96836256980896,407,201,-1
2.0351502895355225,404,201,-1
2.1019723415374756,403,201,0
2.169823169708252,402,203,0
2.2346179485321045,401,203,0
2.300440788269043,401,203,0
2.3653054237365723,400,203,0
2.4331181049346924,400,203,0
2.497912645339966,401,203,0
2.564767599105835,401,204,0
2.6302244663238525,401,203,0
2.697046995162964,402,204,0
2.763868808746338,403,203,0
2.8420934677124023,403,203,0
2.949025869369507,404,204,0
3.0507216453552246,404,203,0
3.1582422256469727,404,203,0
3.2636964321136475,405,203,0
3.3670835494995117,407,203,1
3.4722542762756348,411,208,1
3.5793051719665527,416,208,1
3.6809346675872803,423,208,1
3.7891337871551514,430,208,1
3.8955163955688477,437,208,1
3.9968743324279785,443,208,1
4.103849172592163,447,208,1
4.209855794906616,448,209,0
4.316364049911499,446,206,-1
4.419572353363037,445,202,0
4.525218963623047,441,204,-1
4.632769584655762,437,202,-1
4.735090255737305,433,202,-1
4.841662645339966,428,201,-1
4.947095155715942,424,201,-1
5.050019979476929,420,202,-1
5.156423568725586,415,201,-1
5.262705564498901,411,201,-1
5.365258455276489,409,201,-1
5.471351146697998,406,201,-1
5.57890248298645,405,201,0
5.680257081985474,404,202,0
5.787805080413818,404,204,0
5.893401622772217,403,203,0
5.996042966842651,403,203,0
6.103115558624268,403,203,0
6.20947265625,402,203,0
6.311729431152344,403,203,0
6.418558835983276,405,203,1
6.524137496948242,408,208,1
6.626993894577026,414,208,1
6.733073472976685,421,208,1
6.839401960372925,428,208,1
6.941963195800781,435,208,1
7.04845118522644,441,208,1
7.154889345169067,448,208,1
7.258048057556152,455,208,1
7.364713430404663,463,209,1
7.4701292514801025,470,209,1
7.573922395706177,474,209,1
7.678711414337158,475,209,0
7.785476207733154,472,207,-1
7.8921425342559814,467,202,-1
7.995348930358887,459,202,-1
8.10090446472168,452,202,-1
8.207375049591064,444,202,-1
8.310258388519287,438,202,-1
8.416707038879395,432,202,-1
8.522902727127075,426,201,-1
8.62614893913269,420,202,-1
8.731456279754639,415,202,-1
8.838502883911133,411,202,-1
8.940522193908691,408,201,-1
9.047406435012817,406,201,-1
9.150472402572632,405,201,0
9.257019996643066,404,203,0
9.362897634506226,404,203,0
9.465941429138184,403,204,0
9.5717613697052,403,203,0
9.67867660522461,402,203,0
9.781256914138794,402,203,0
9.887728929519653,402,204,0
9.993157863616943,403,204,0
10.095579147338867,403,203,0
10.203129291534424,404,203,0
10.308924674987793,406,203,1
10.410951375961304,410,208,1
10.518349885940552,416,208,1
10.62463116645813,423,208,1
10.726720809936523,431,208,1
10.833874225616455,438,209,1
10.939304113388062,445,208,1
11.042732238769531,451,208,1
11.14924955368042,452,209,0
11.254676818847656,450,206,-1
11.361876010894775,445,202,-1
11.463871240615845,440,201,-1
11.571101188659668,433,201,-1
11.676547765731812,428,201,-1
11.779472827911377,423,202,-1
11.885451078414917,417,202,-1
11.992988348007202,414,201,-1
12.094374895095825,411,201,-1
12.201289653778076,409,201,-1
12.30765986442566,407,202,-1
12.410300254821777,406,201,0
12.517426490783691,405,203,0
12.61962080001831,404,203,0
12.725198745727539,405,203,0
12.831829071044922,406,203,0
12.934219121932983,407,203,0
13.04151964187622,408,203,0
13.146950483322144,410,204,1
13.24886679649353,412,208,1
13.356628179550171,413,208,0
13.463312149047852,410,205,-1
13.569607257843018,403,201,-1
13.67222809791565,394,201,-1
13.777944803237915,386,201,-1
13.883953094482422,381,201,-1
13.987693309783936,377,201,-1
14.093101501464844,375,201,-1
14.195493936538696,374,201,0
14.30335807800293,375,203,0
14.408695220947266,374,203,0
14.511601448059082,374,203,0
14.617858171463013,375,203,0
14.723848819732666,375,203,0
14.827281475067139,375,203,0
14.933403491973877,376,203,0
15.039113759994507,379,203,1
15.142077445983887,387,208,1
15.249010801315308,401,208,1
15.35470724105835,417,207,1
15.457475423812866,433,208,1
15.563715934753418,447,208,1
15.670491933822632,459,208,1
15.776814222335815,470,209,1
15.880097389221191,479,209,1
15.986594676971436,486,208,1
16.092318058013916,489,208,1
16.19427514076233,488,209,0
16.30180597305298,482,206,-1
16.407005071640015,474,202,-1
16.51071047782898,464,202,-1
16.61710834503174,453,202,-1
16.72253680229187,444,201,-1
16.826085567474365,437,202,-1
16.931522846221924,431,201,-1
17.0386643409729,425,201,-1
17.140360593795776,420,201,-1
17.247163772583008,418,201,-1
17.352832317352295,415,202,-1
17.45551061630249,414,201,0
17.562224626541138,412,202,-1
17.668971061706543,412,201,0
17.771695852279663,411,203,0
17.9073326587677,411,203,0
18.01803684234619,411,203,0
18.10082244873047,410,203,0
18.193605661392212,410,203,0
18.299339771270752,410,203,0
18.40204429626465,410,203,0
18.50772500038147,411,203,0
18.614482164382935,412,203,0
18.71721863746643,412,203,0
18.823940992355347,413,203,0
18.930634260177612,414,203,0
19.032371759414673,414,203,0
19.13908076286316,413,203,0
19.245755195617676,414,204,0
19.34851098060608,417,204,1
19.455240964889526,424,208,1
19.56094217300415,433,208,1
19.663809537887573,444,208,1
19.769394159317017,457,208,1
19.876068353652954,468,208,1
19.978833436965942,481,209,1
20.085540294647217,491,208,1
20.191265106201172,499,208,1
20.29500412940979,503,209,1
20.400702238082886,501,209,-1
20.507377862930298,495,203,-1
20.614261865615845,485,201,-1
20.715869188308716,475,201,-1
20.822611331939697,464,201,-1
20.92929983139038,454,202,-1
21.031015157699585,444,201,-1
21.1386935710907,436,202,-1
21.244439363479614,428,202,-1
21.34717106819153,423,201,-1
21.45385479927063,419,201,-1
21.55956244468689,416,201,-1
21.66235661506653,415,201,0
21.769039392471313,415,203,0
21.871201276779175,414,203,0
21.977880001068115,413,203,0
22.08361291885376,413,204,0
22.18630361557007,412,203,0
22.2930645942688,411,203,0
22.399767875671387,411,203,0
22.50252056121826,411,203,0
22.608214855194092,410,203,0
22.7148916721344,410,203,0
22.81767463684082,409,203,0
22.923351764678955,409,203,0
23.03009033203125,409,203,0
23.132812976837158,410,204,0
23.23948860168457,413,203,1
23.346261739730835,418,208,1
23.447935581207275,425,208,1
23.554645776748657,433,209,1
23.660409212112427,443,208,1
23.76313543319702,453,208,1
23.869834184646606,464,209,1
23.976516246795654,475,208,1
24.078279495239258,485,209,1
24.184958934783936,495,209,1
24.291727542877197,504,209,1
24.39454197883606,514,209,1
24.500115633010864,524,209,1
24.60687756538391,531,209,1
24.709599256515503,531,209,0
24.816303968429565,524,207,-1
24.923047065734863,515,202,-1
25.028750896453857,504,201,-1
25.13146710395813,492,201,-1
25.239149808883667,480,202,-1
25.34390687942505,469,202,-1
25.446767807006836,458,201,-1
25.553298234939575,450,201,-1
25.660049200057983,444,201,-1
25.761778116226196,440,201,-1
25.868475437164307,438,201,-1
25.971214294433594,437,201,0
26.07792830467224,435,203,-1
26.188599824905396,435,202,0
26.28633975982666,434,203,0
26.393054008483887,434,204,0
26.498796701431274,434,204,0
26.60149574279785,435,204,0
26.708244800567627,435,204,0
26.8149254322052,435,204,0
26.91770601272583,435,204,0
27.023414850234985,435,204,0
27.130136728286743,435,204,0
27.236806392669678,435,204,0
27.339567184448242,435,204,0
